scenario,rep,num_days,num_visits_csect,num_visits_entry,num_visits_exit,num_visits_ldr,num_visits_obs,num_visits_pp,planned_los_mean_csect,actual_los_mean_csect,planned_los_sd_csect,actual_los_sd_csect,planned_los_cv2_csect,actual_los_cv2_csect,planned_los_skew_csect,actual_los_skew_csect,planned_los_kurt_csect,actual_los_kurt_csect,planned_los_mean_entry,actual_los_mean_entry,planned_los_sd_entry,actual_los_sd_entry,planned_los_cv2_entry,actual_los_cv2_entry,planned_los_skew_entry,actual_los_skew_entry,planned_los_kurt_entry,actual_los_kurt_entry,planned_los_mean_exit,actual_los_mean_exit,planned_los_sd_exit,actual_los_sd_exit,planned_los_cv2_exit,actual_los_cv2_exit,planned_los_skew_exit,actual_los_skew_exit,planned_los_kurt_exit,actual_los_kurt_exit,planned_los_mean_ldr,actual_los_mean_ldr,planned_los_sd_ldr,actual_los_sd_ldr,planned_los_cv2_ldr,actual_los_cv2_ldr,planned_los_skew_ldr,actual_los_skew_ldr,planned_los_kurt_ldr,actual_los_kurt_ldr,planned_los_mean_obs,actual_los_mean_obs,planned_los_sd_obs,actual_los_sd_obs,planned_los_cv2_obs,actual_los_cv2_obs,planned_los_skew_obs,actual_los_skew_obs,planned_los_kurt_obs,actual_los_kurt_obs,planned_los_mean_pp,actual_los_mean_pp,planned_los_sd_pp,actual_los_sd_pp,planned_los_cv2_pp,actual_los_cv2_pp,planned_los_skew_pp,actual_los_skew_pp,planned_los_kurt_pp,actual_los_kurt_pp,iatime_mean_csect,iatime_sd_csect,iatime_skew_csect,iatime_kurt_csect,iatime_mean_entry,iatime_sd_entry,iatime_skew_entry,iatime_kurt_entry,iatime_mean_exit,iatime_sd_exit,iatime_skew_exit,iatime_kurt_exit,iatime_mean_ldr,iatime_sd_ldr,iatime_skew_ldr,iatime_kurt_ldr,iatime_mean_obs,iatime_sd_obs,iatime_skew_obs,iatime_kurt_obs,iatime_mean_pp,iatime_sd_pp,iatime_skew_pp,iatime_kurt_pp,occ_mean_csect,occ_stdev_csect,occ_p05_csect,occ_p25_csect,occ_p50_csect,occ_p75_csect,occ_p95_csect,occ_p99_csect,occ_min_csect,occ_max_csect,occ_mean_entry,occ_stdev_entry,occ_p05_entry,occ_p25_entry,occ_p50_entry,occ_p75_entry,occ_p95_entry,occ_p99_entry,occ_min_entry,occ_max_entry,occ_mean_exit,occ_stdev_exit,occ_p05_exit,occ_p25_exit,occ_p50_exit,occ_p75_exit,occ_p95_exit,occ_p99_exit,occ_min_exit,occ_max_exit,occ_mean_ldr,occ_stdev_ldr,occ_p05_ldr,occ_p25_ldr,occ_p50_ldr,occ_p75_ldr,occ_p95_ldr,occ_p99_ldr,occ_min_ldr,occ_max_ldr,occ_mean_obs,occ_stdev_obs,occ_p05_obs,occ_p25_obs,occ_p50_obs,occ_p75_obs,occ_p95_obs,occ_p99_obs,occ_min_obs,occ_max_obs,occ_mean_pp,occ_stdev_pp,occ_p05_pp,occ_p25_pp,occ_p50_pp,occ_p75_pp,occ_p95_pp,occ_p99_pp,occ_min_pp,occ_max_pp,prob_blockedby_ldr,blockedby_ldr_mean,blockedby_ldr_p95,pct_blocked_by_pp,blockedby_pp_mean,blockedby_pp_p95,timestamp,arrival_rate,mean_los_obs,mean_los_ldr,mean_los_csect,mean_los_pp_noc,mean_los_pp_c,c_sect_prob,num_erlang_stages_obs,num_erlang_stages_ldr,num_erlang_stages_csect,num_erlang_stages_pp,acc_obs,acc_ldr,acc_pp,cap0_obs,cap0_ldr,cap0_pp,cap_obs,cap_ldr,cap_pp,check_load_obs,check_load_ldr,check_load_pp,check_rho_obs,check_rho_ldr,check_rho_pp,mean_los_pp,load_obs,load_ldr,load_pp,sqrt_load_obs,sqrt_load_ldr,sqrt_load_pp,rho_obs,rho_ldr,rho_pp,probblockedbyldr_approx,condmeantimeblockedbyldr_approx,effmean_svctime_ldr_approx,probblockedbypp_approx,condmeantimeblockedbypp_approx,cv2_svctime_obs,cv2_svctime_ldr,cv2_svctime_pp,eff_load_obs,eff_rho_obs,eff_sqrtload_obs,eff_load_ldr,eff_rho_ldr,eff_sqrtload_ldr
1,1,300.0,651,2163,2180,2171,2164,2180,2.004797946384353,2.905206865247666,1.959023197768857,3.016691679433806,0.954856128573334,1.0782208540561364,2.197482204475367,1.9546090764669983,8.654915589579456,4.80409942477107,0.0,1.756833341323454,0.0,3.4897857445843687,0.0,3.945812085695021,0.0,2.734952457177525,0.0,7.969456449485059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.15061639897853,15.450063936710093,10.899786820094064,11.045621492106074,0.5175775176245148,0.5111163241302978,1.3241876330656916,1.261718927317546,2.16017250216837,1.972798367105682,1.0429078918848962,1.4485147301291224,1.0209220794517853,1.4895952901017149,0.9582818995077308,1.0575252582808286,1.726033575488642,2.29050421722277,3.804818313078693,9.390152369455514,31.53354384947275,31.53354384947276,16.146739728398988,16.14673972839899,0.2621948322766972,0.2621948322766972,1.7034691625735077,1.7034691625735032,6.294235952482391,6.294235952482329,10.970319389844212,10.995323364584188,2.0704323938279225,6.104873546489125,3.3052076031228954,3.3439019264008087,2.006000115780938,5.590941896802088,3.291974387960109,3.3467304779648384,2.271698084157568,9.654047380085304,3.3085672522582685,3.2010981104486045,2.031684105735812,5.8961989492484514,3.305276044872653,3.343130016994999,2.0063991780297568,5.594729962011617,3.311790287135124,3.259950511996795,2.0959584001141227,7.271139912991776,0.2641393222775151,0.5449949237887551,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.5282062301376944,1.2582046851364508,0.0,0.0,0.0,0.0,3.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.665721254881167,1.8966789853911776,1.0,3.0,5.0,6.0,7.0,7.0,0.0,7.0,0.4363689348927562,0.4959345597488823,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,9.551096668124297,2.654844024606038,5.0,8.0,10.0,12.0,13.0,13.0,1.0,13.0,0.1976047904191616,2.0751282530822195,5.90299562596956,0.210091743119266,4.557442939985122,12.039321229893666,2022-04-12 21:39:35.347631,0.3,1.0,15.0,2.0,24.0,48.0,0.3,1,2,1,8,0.95,0.85,0.9,1.0,7.0,13.0,1.0,7.0,13.0,0.3,4.5,9.359999999999998,0.3,0.64,0.72,31.2,0.3,4.5,9.359999999999998,0.5477225575051661,2.1213203435596424,3.0594117081556704,0.3,0.6428571428571429,0.7199999999999999,0.2090568261194834,4.646484869764713,14.854093725633769,0.1977254358826297,5.964064702970836,1.0,0.5,0.2647928994082846,0.5914138138455637,0.5914138138455637,0.7690343385347391,4.456228117690131,0.6366040168128758,2.1109780002856806
1,2,300.0,662,2192,2205,2195,2193,2205,1.962710523195208,2.927998132456718,1.9436482458411823,3.319119582645744,0.9806698862521848,1.2850031980092167,1.7343752979918043,2.41608854562588,3.699058424644184,7.865732853853398,0.0,2.174920438152698,0.0,4.336218294148607,0.0,3.974985290114564,0.0,2.8625272159467325,0.0,9.333185116027844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.235278507407903,15.549781124258107,11.307196193587345,11.483104834892512,0.5508191872864279,0.5453434468016173,1.7629976075554676,1.663448677137797,5.440708453626522,4.895999739870009,0.9866987923317292,1.4644866822173683,0.9812609164065774,1.5331030199634157,0.9890080105352048,1.0959022661609434,1.991177200598206,2.756789678509877,5.448296399959943,14.573909234939013,31.46645079682254,31.466450796822546,15.675744410554517,15.675744410554517,0.2481765981338634,0.2481765981338633,1.26061933958922,1.2606193395892191,1.7473896819008337,1.74738968190083,10.828858724152571,11.015500523136986,2.113698707725853,6.734867116434497,3.257528663213799,3.3385001262673826,2.082542052545357,6.184507677343491,3.261052200016978,3.219094916552087,1.735539861288488,3.631501519016084,3.2594542054901745,3.2462830564983265,2.0691411650633618,5.932174289679752,3.260277925485026,3.3402191867746818,2.0785898144224646,6.159400930110523,3.2749861568105696,3.250658467746752,2.191500567387979,7.65039848249001,0.271275502761425,0.5516561920730452,0.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,0.6643929498148126,1.5420654380797658,0.0,0.0,0.0,0.0,4.0,7.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.766355243667412,1.864180728026624,2.0,3.0,5.0,7.0,7.0,7.0,0.0,7.0,0.4486299160501649,0.4973541137609971,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,9.636158368504848,2.6312378835459964,5.0,8.0,10.0,12.0,13.0,13.0,1.0,13.0,0.2337129840546697,2.0424733772304147,5.39884168934368,0.218140589569161,4.878405225446949,12.989636125234028,2022-04-12 21:39:36.598744,0.3,1.0,15.0,2.0,24.0,48.0,0.3,1,2,1,8,0.95,0.85,0.9,1.0,7.0,13.0,1.0,7.0,13.0,0.3,4.5,9.359999999999998,0.3,0.64,0.72,31.2,0.3,4.5,9.359999999999998,0.5477225575051661,2.1213203435596424,3.0594117081556704,0.3,0.6428571428571429,0.7199999999999999,0.2090568261194834,4.646484869764713,14.854093725633769,0.1977254358826297,5.964064702970836,1.0,0.5,0.2647928994082846,0.5914138138455637,0.5914138138455637,0.7690343385347391,4.456228117690131,0.6366040168128758,2.1109780002856806
1,3,300.0,642,2153,2165,2156,2153,2165,1.9948757787748816,2.64691403372738,1.9125091106483283,2.731953049943097,0.9191265488240338,1.065287398985568,1.6728126268515509,1.8042474284857983,3.8686376868998407,3.883632845018682,0.0,1.2828998828810068,0.0,2.663365557822041,0.0,4.309987667432561,0.0,3.04016834780871,0.0,10.714639478145362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.198364549875524,15.304941399647458,10.430202110693388,10.584552488620908,0.4709683616096343,0.4782793822766706,1.2773080026588484,1.2167790897616908,2.370737251327384,2.159370065563496,0.9916344466001158,1.3717034036342783,1.0052645719282174,1.3885314182494628,1.0276791496432744,1.0246864407419345,1.9089212532345323,1.9490677846993767,4.949775893970074,5.3831181130325545,31.093456757661457,31.093456757661464,16.27724458100146,16.27724458100146,0.2740461878860251,0.274046187886025,1.4651852912677366,1.4651852912677363,2.767784454889997,2.767784454889992,11.17648314727801,11.937124932916667,2.389260021851659,9.406410951870477,3.332572163042677,3.29901146178585,2.098812468778916,7.10825694049187,3.325108751548995,3.258983027110742,1.7155473466224305,3.618254177964129,3.332106032158777,3.1967248975189486,2.042095434413935,7.236531330383745,3.332572163042677,3.29901146178585,2.098812468778916,7.10825694049187,3.3359886151660367,3.323732068535308,2.0163900899884424,5.74179104723861,0.2382772947488528,0.5364540886399984,0.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,0.3863199689371813,0.9743950614185092,0.0,0.0,0.0,0.0,2.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.611321031156373,1.8260211431390672,2.0,3.0,5.0,6.0,7.0,7.0,0.0,7.0,0.4126619364648275,0.4923129722624889,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,9.354426242680494,2.5654088379831963,5.0,7.0,10.0,11.0,13.0,13.0,2.0,13.0,0.1799628942486085,2.108990887872601,5.424758324196861,0.1468822170900693,4.56259342408416,11.561122431869707,2022-04-12 21:39:37.763786,0.3,1.0,15.0,2.0,24.0,48.0,0.3,1,2,1,8,0.95,0.85,0.9,1.0,7.0,13.0,1.0,7.0,13.0,0.3,4.5,9.359999999999998,0.3,0.64,0.72,31.2,0.3,4.5,9.359999999999998,0.5477225575051661,2.1213203435596424,3.0594117081556704,0.3,0.6428571428571429,0.7199999999999999,0.2090568261194834,4.646484869764713,14.854093725633769,0.1977254358826297,5.964064702970836,1.0,0.5,0.2647928994082846,0.5914138138455637,0.5914138138455637,0.7690343385347391,4.456228117690131,0.6366040168128758,2.1109780002856806
1,4,300.0,672,2143,2163,2151,2144,2163,2.0232403998091884,2.763847559446457,2.0228965512557218,3.01352936998376,0.9996601300220516,1.1888380191671644,1.7785700618843394,1.9360762461561856,3.939765772797337,4.380882956327058,0.0,1.3954301276356704,0.0,2.741473622930384,0.0,3.8596858065202784,0.0,2.809526345731732,0.0,9.2349415277304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.11190147979596,15.314562092141196,10.856217436181822,10.933405831597767,0.5160821510198083,0.5096849049247747,1.3518562737407134,1.2883820166695197,2.385644226952274,2.196959042673785,0.98911357158081,1.3854571647349463,1.0268149203603674,1.448358161041428,1.0776854505438025,1.092863032841331,2.164165569060564,2.1383582165162505,7.061569752106694,6.535609555506957,31.51502782389707,31.515027823897064,16.436656047795726,16.436656047795726,0.2720141802847647,0.2720141802847648,1.4375803104972789,1.437580310497277,2.372578317406877,2.3725783174068704,10.644257061807725,10.79470781548079,1.7769629114551886,3.543553854374377,3.3462255619847903,3.33989545041796,2.0043613996863456,6.3836476248625065,3.3284355637784064,3.259896552067324,1.8992150803178265,5.10139987616045,3.356490101368306,3.425888722523456,2.2647520638882246,8.764916010162962,3.345188668741234,3.339460728499259,2.005001982193651,6.386727608279628,3.351022534711401,3.461375020917358,2.050300193934688,5.87740283017933,0.2609485976148982,0.5512163028573493,0.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,0.4078269770461515,1.0051409806227714,0.0,0.0,0.0,0.0,3.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.594736912202621,1.879485379005644,1.0,3.0,5.0,6.0,7.0,7.0,0.0,7.0,0.4133119791898718,0.4924278495861325,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,9.455052372974512,2.6853929760612583,5.0,7.0,10.0,12.0,13.0,13.0,1.0,13.0,0.1920037192003719,2.0600007565412226,5.844838104265725,0.1738326398520573,4.631545767790655,11.108771782557938,2022-04-12 21:39:38.926445,0.3,1.0,15.0,2.0,24.0,48.0,0.3,1,2,1,8,0.95,0.85,0.9,1.0,7.0,13.0,1.0,7.0,13.0,0.3,4.5,9.359999999999998,0.3,0.64,0.72,31.2,0.3,4.5,9.359999999999998,0.5477225575051661,2.1213203435596424,3.0594117081556704,0.3,0.6428571428571429,0.7199999999999999,0.2090568261194834,4.646484869764713,14.854093725633769,0.1977254358826297,5.964064702970836,1.0,0.5,0.2647928994082846,0.5914138138455637,0.5914138138455637,0.7690343385347391,4.456228117690131,0.6366040168128758,2.1109780002856806
1,5,300.0,637,2149,2161,2157,2150,2161,1.8928411593017127,2.851368207873473,1.910181619001172,3.261508707287794,1.018406075162945,1.3083697020138525,2.0256173080062743,2.448212232424399,5.743292869204602,7.987686829452004,0.0,1.9093934965303845,0.0,3.921099510102788,0.0,4.217206332854532,0.0,2.614207631241404,0.0,6.662336922100164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.945554877390906,15.224457640727266,10.611414301223483,10.82767682413163,0.5041066829691964,0.5058094153997382,1.6407091588308746,1.5869854431530357,5.166712476161568,4.772071250282517,0.997513769147338,1.4009436723257271,0.970113562134976,1.4339081876843525,0.945817518405404,1.0476141149664426,1.856025961482772,2.479214212321988,4.896402496902464,10.590215634008436,31.058649883863563,31.058649883863563,15.94074500669979,15.940745006699805,0.2634220245951403,0.2634220245951408,1.406294234998663,1.406294234998659,2.365377585338736,2.365377585338724,11.199478623155189,10.886942744644536,1.7797040786118952,4.568464266657241,3.33755168164174,3.425672341597572,2.167721818756462,7.207020977233734,3.329245807911724,3.349564513978389,2.046414098607677,5.955870661473762,3.3381321994404405,3.303346519793649,2.1373689494245385,7.269333162571626,3.3361019392388807,3.4255341671217328,2.1678941701265995,7.207897849073178,3.342831633837112,3.382654289837602,2.271183710275397,7.752911570984729,0.2539816563308317,0.5497468097654282,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.5697146573781162,1.4179024724985911,0.0,0.0,0.0,0.0,4.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.57857556576967,1.8815262879009056,1.0,3.0,5.0,6.0,7.0,7.0,0.0,7.0,0.4210914226422156,0.4937341758673087,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,9.32537082831499,2.8228411249531944,5.0,7.0,9.0,12.0,13.0,13.0,0.0,13.0,0.1961057023643949,2.0505302407411747,5.393870852212238,0.2054604349838037,4.610107620504991,12.386503493870263,2022-04-12 21:39:40.149216,0.3,1.0,15.0,2.0,24.0,48.0,0.3,1,2,1,8,0.95,0.85,0.9,1.0,7.0,13.0,1.0,7.0,13.0,0.3,4.5,9.359999999999998,0.3,0.64,0.72,31.2,0.3,4.5,9.359999999999998,0.5477225575051661,2.1213203435596424,3.0594117081556704,0.3,0.6428571428571429,0.7199999999999999,0.2090568261194834,4.646484869764713,14.854093725633769,0.1977254358826297,5.964064702970836,1.0,0.5,0.2647928994082846,0.5914138138455637,0.5914138138455637,0.7690343385347391,4.456228117690131,0.6366040168128758,2.1109780002856806
1,6,300.0,632,2109,2128,2117,2110,2128,1.8934838766222848,2.482652488698192,1.8733445486052973,2.612578215709097,0.9788408804784406,1.107405653642705,1.914635565183243,2.2429884454598983,4.811280191467402,7.699877251513024,0.0,0.989124380229215,0.0,2.222474264663952,0.0,5.048608198509664,0.0,3.679687881416295,0.0,18.118476359415407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.06814456413819,15.22478794778086,10.406107400886194,10.543610421096622,0.4769326466468522,0.4795967113613082,1.2889658021774089,1.2556199798747094,2.122193242545773,1.9761979500281373,0.9778703422750964,1.306315631551004,1.000379497776518,1.4070993559809972,1.04656694974031,1.1602545524392025,2.1665955510751886,2.501484201571652,7.8523757928639455,9.822651915070637,31.489848811314,31.48984881131399,16.528578116195725,16.528578116195746,0.2755052240873382,0.275505224087339,1.3666838769360854,1.3666838769360874,2.016775651037969,2.0167756510379804,11.27653988415498,11.232822128907522,1.9912355333803944,5.357396358659871,3.403055598991402,3.400431300059409,1.8950724820662264,5.125516662497231,3.3831767914989155,3.312775780114821,1.7921827248506486,4.297280599057187,3.4055472600064234,3.334494588450477,1.906156201568232,5.326772164376774,3.402606215402171,3.39968728964434,1.8958031513955027,5.129773791904042,3.407240704688489,3.4140660735148325,2.052236287855873,6.123346824738156,0.2189173067923438,0.484135206894674,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.2938187478059663,0.7959916907296859,0.0,0.0,0.0,0.0,2.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.492318136841302,1.8489319545944511,1.0,3.0,5.0,6.0,7.0,7.0,0.0,7.0,0.3870114108028991,0.4870662980655187,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,9.286472693768372,2.665627408992463,5.0,7.0,9.0,12.0,13.0,13.0,1.0,13.0,0.1620217288615966,2.0342312128151927,6.31953436597223,0.1536654135338346,4.242366315663383,10.567421544374248,2022-04-12 21:39:41.286142,0.3,1.0,15.0,2.0,24.0,48.0,0.3,1,2,1,8,0.95,0.85,0.9,1.0,7.0,13.0,1.0,7.0,13.0,0.3,4.5,9.359999999999998,0.3,0.64,0.72,31.2,0.3,4.5,9.359999999999998,0.5477225575051661,2.1213203435596424,3.0594117081556704,0.3,0.6428571428571429,0.7199999999999999,0.2090568261194834,4.646484869764713,14.854093725633769,0.1977254358826297,5.964064702970836,1.0,0.5,0.2647928994082846,0.5914138138455637,0.5914138138455637,0.7690343385347391,4.456228117690131,0.6366040168128758,2.1109780002856806
1,7,300.0,626,2136,2146,2140,2136,2146,2.1014701004917216,3.0942659096695446,2.2609099343444155,3.858444840237737,1.1574975852625515,1.5549245726213157,3.535049193129992,3.428008197772182,25.21717131672009,21.08485947884653,0.0,1.327849635232483,0.0,2.7907876049654927,0.0,4.417288591583753,0.0,2.8383031346947307,0.0,9.257546736428406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.190278916831751,15.481113989287154,11.12466862811205,11.368934434445862,0.5363430661442758,0.5393058198317994,1.6480676964162853,1.650753590114311,3.860765503864854,4.100365734488239,0.9710298590492858,1.3350228410636875,0.9861066874710064,1.3803659115899878,1.0312943510507695,1.0690821028016109,2.0538289367397984,2.0299772289489586,6.432870548197572,5.6787826301020665,30.862940697948314,30.86294069794832,15.633682213525576,15.633682213525564,0.2565948590178377,0.2565948590178372,1.438770030032014,1.438770030032016,2.5346324923883947,2.534632492388394,11.476721148491256,12.915717238355668,2.830531135665767,11.959771674193838,3.3465039414165383,3.374967872951225,1.987780840270064,5.6344559328563495,3.3544660849677648,3.296903884734932,2.2096530377009107,8.306661815798934,3.3615339798224926,3.2168440485542003,1.9256651049629376,5.661388751112336,3.3465039414165383,3.374967872951225,1.987780840270064,5.6344559328563495,3.35691685148674,3.38275952982222,1.892784625785246,4.946233463167802,0.2680168402022285,0.5755503603260064,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.3957293428883691,1.0372352280875137,0.0,0.0,0.0,0.0,3.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.6084666578423965,1.8020902340352167,2.0,3.0,5.0,6.0,7.0,7.0,0.0,7.0,0.3986998931665217,0.4896307673701948,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,9.208949758243383,2.678671694220121,5.0,7.0,9.0,12.0,13.0,13.0,1.0,13.0,0.1785046728971962,2.0353115434104048,5.611322311047932,0.1658900279589934,5.614949141508034,14.360541442761132,2022-04-12 21:39:42.446658,0.3,1.0,15.0,2.0,24.0,48.0,0.3,1,2,1,8,0.95,0.85,0.9,1.0,7.0,13.0,1.0,7.0,13.0,0.3,4.5,9.359999999999998,0.3,0.64,0.72,31.2,0.3,4.5,9.359999999999998,0.5477225575051661,2.1213203435596424,3.0594117081556704,0.3,0.6428571428571429,0.7199999999999999,0.2090568261194834,4.646484869764713,14.854093725633769,0.1977254358826297,5.964064702970836,1.0,0.5,0.2647928994082846,0.5914138138455637,0.5914138138455637,0.7690343385347391,4.456228117690131,0.6366040168128758,2.1109780002856806
1,8,300.0,637,2204,2218,2207,2204,2218,1.954237906199357,2.578668257968174,1.9322329670235343,2.689181289679217,0.9776065646273094,1.0875499509667337,2.080377634421908,2.150815102147796,6.222795405571253,6.161427553831963,0.0,1.8839933277624208,0.0,4.555720598050319,0.0,5.847300874888848,0.0,3.969178257256484,0.0,18.02053934634136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.396934262910946,15.539000243184162,10.66740667806877,10.893756745144598,0.480008793267215,0.4914837912898708,1.310657060753284,1.2555249289921642,2.367046129276522,2.104016409778016,0.9981464283158265,1.3933339649129288,0.988514132294996,1.4439107449864668,0.980792759383466,1.073915841243225,1.843938947016432,2.419850107104885,4.394559708368956,9.854431373949172,30.961843242587086,30.96184324258708,16.217221117527075,16.217221117527075,0.2743463973121782,0.2743463973121783,1.4203801331818255,1.420380133181823,2.430148016364494,2.4301480163644875,11.1475294061507,11.497321851098992,2.386690263924158,9.158427863009637,3.254947759546859,3.256926594004784,2.2002379634836307,8.142063070772483,3.242464778074602,3.158656447850663,1.944164248347504,5.680334291933159,3.254338821348339,3.105148187195449,2.068808938392782,7.3644448483967535,3.254947759546859,3.256926594004784,2.2002379634836307,8.142063070772483,3.255135187892635,3.2813045107893144,2.108514646537877,6.948368801770084,0.2306995077046454,0.4841849213239299,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.5769176516868871,1.7222872662752486,0.0,0.0,0.0,0.0,3.0,10.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.782176513860957,1.7953314419038424,2.0,3.0,5.0,6.0,7.0,7.0,0.0,7.0,0.427582329368753,0.4947278857921234,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,9.524756928600024,2.6153542125052125,5.0,8.0,10.0,12.0,13.0,13.0,1.0,13.0,0.196647032170367,2.0068970752534216,5.366462448330593,0.1600541027953111,4.370541228619615,11.776670302748062,2022-04-12 21:39:43.805118,0.3,1.0,15.0,2.0,24.0,48.0,0.3,1,2,1,8,0.95,0.85,0.9,1.0,7.0,13.0,1.0,7.0,13.0,0.3,4.5,9.359999999999998,0.3,0.64,0.72,31.2,0.3,4.5,9.359999999999998,0.5477225575051661,2.1213203435596424,3.0594117081556704,0.3,0.6428571428571429,0.7199999999999999,0.2090568261194834,4.646484869764713,14.854093725633769,0.1977254358826297,5.964064702970836,1.0,0.5,0.2647928994082846,0.5914138138455637,0.5914138138455637,0.7690343385347391,4.456228117690131,0.6366040168128758,2.1109780002856806
1,9,300.0,656,2186,2195,2192,2186,2195,1.9224194118900977,2.703065633215036,2.012147021608694,3.223667042489226,1.095527122253404,1.4222867904043277,1.963286727660123,2.448479580359967,4.6660688946604685,7.79628065293098,0.0,1.8769117972380096,0.0,4.671798860126271,0.0,6.195559677966102,0.0,4.253780327721794,0.0,21.316839175406063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.138990362905927,15.337780361612513,10.525011021280337,10.684228458393653,0.4833383926831049,0.4852452614176845,1.5152063328965577,1.4377510459039609,4.364011621375485,3.9953443411279954,0.9874508993869016,1.3865418973353454,0.9708112304952434,1.4275235452822777,0.9665816897945364,1.059987065417289,1.929985575596324,2.1393692409185987,5.817303345065856,6.676515847539518,31.335058549617177,31.335058549617177,16.223260361954818,16.223260361954818,0.2680496565818188,0.2680496565818188,1.4515377182116118,1.451537718211609,2.709449168114938,2.709449168114921,10.92112917122058,10.510492130523112,1.8455999494406248,4.704062433681591,3.2679412605563685,3.3441149337924974,2.0720049917002745,6.298385951317684,3.280284656950139,3.14365976619608,1.8365046476743232,4.555019903387052,3.2714567085722903,3.2281529244275213,2.0786453107605123,6.652083071454416,3.2679412605563685,3.3441149337924974,2.0720049917002745,6.298385951317684,3.2724129207915964,3.240379528693474,2.1189669695730653,7.506634342584409,0.2476049616685141,0.541503718388724,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.57009002107146,1.5826500525230882,0.0,0.0,0.0,0.0,3.0,9.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.697178485726199,1.818607293710924,2.0,3.0,5.0,6.0,7.0,7.0,0.0,7.0,0.4220189318929815,0.4938815171849303,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,9.563211415600446,2.656980461097698,5.0,8.0,10.0,12.0,13.0,13.0,1.0,13.0,0.1989051094890511,2.000947067695664,5.6607697261270005,0.1744874715261959,4.701188736399852,13.408729259426035,2022-04-12 21:39:45.040730,0.3,1.0,15.0,2.0,24.0,48.0,0.3,1,2,1,8,0.95,0.85,0.9,1.0,7.0,13.0,1.0,7.0,13.0,0.3,4.5,9.359999999999998,0.3,0.64,0.72,31.2,0.3,4.5,9.359999999999998,0.5477225575051661,2.1213203435596424,3.0594117081556704,0.3,0.6428571428571429,0.7199999999999999,0.2090568261194834,4.646484869764713,14.854093725633769,0.1977254358826297,5.964064702970836,1.0,0.5,0.2647928994082846,0.5914138138455637,0.5914138138455637,0.7690343385347391,4.456228117690131,0.6366040168128758,2.1109780002856806
